time_s,path_x_m,path_y_m,path_z_m,alpha_rad,beta_rad,gamma_rad,alpha_dot,beta_dot,gamma_dot,potential,min_hard_proximity
3.1849999999999996,0.3185,0.0,0.0,0.04578265811406157,-0.03289209728388271,0.037230789054053054,0.0230718377336672,0.02337286549040697,0.018777979061291063,0.015013587662482557,1.4691570447150797
3.2175,0.32175000000000004,0.0,0.0,0.04653402853816002,-0.03213102894095229,0.037842371834510447,0.02316605026794511,0.023461829794223052,0.018857670663858583,0.014806718743985552,1.4420830501079385
3.2499999999999996,0.325,0.0,0.0,0.04728843252296506,-0.03136709638131469,0.0384565238617443,0.023258521983261126,0.02354912938157565,0.0189360897356745,0.014595329436812162,1.4150219909882837
3.2824999999999998,0.32825000000000004,0.0,0.0,0.04804581384025376,-0.030600353281332246,0.03907320408691777,0.023349274267327032,0.023634790456760504,0.019013255204655025,0.014379440437227498,1.3879757829405193
3.3149999999999995,0.3315,0.0,0.0,0.048806116951882667,-0.02983085247231108,0.03969237207137468,0.023438328199988652,0.023718838819983705,0.019089185693289882,0.014159073006718667,1.360946417210055
3.3474999999999997,0.33475000000000005,0.0,0.0,0.04956928699989144,-0.029058645953532955,0.04031398797679314,0.023525704559929285,0.023801299873561256,0.019163899523546492,0.013934248973480423,1.3339359645386206
3.3799999999999994,0.338,0.0,0.0,0.0503352697968224,-0.028283784905087372,0.0409380125554972,0.023611423831256802,0.023882198628020435,0.01923741472170018,0.013704990733509337,1.3069465792091122
3.4124999999999996,0.34125000000000005,0.0,0.0,0.05110401181625223,-0.02750631970050669,0.04156440714092434,0.023695506209966126,0.02396155970811167,0.019309749023086662,0.013471321251308349,1.2799805033134686
3.4449999999999994,0.34450000000000003,0.0,0.0,0.051875460183531646,-0.02672629991920753,0.0421931336382461,0.023777971610283603,0.024039407358725336,0.019380919876780128,0.013233264060207306,1.2530400712579475
3.477499999999999,0.34775,0.0,0.0,0.0526495626667295,-0.025943774358741265,0.042824154515139705,0.023858839670893955,0.024115765450719057,0.01945094445020036,0.012990843262302416,1.226127714521117
