time_s,path_x_m,path_y_m,path_z_m,alpha_rad,beta_rad,gamma_rad,alpha_dot,beta_dot,gamma_dot,potential,min_hard_proximity
8.124999999999998,0.8125000000000001,0.0,0.0,0.004244056973834132,-0.4706342768662798,0.23266940272150813,-0.013093812191350938,-0.04695365277917277,0.03158304472229724,0.1061822257867188,0.7601598910458353
8.157499999999999,0.8157500000000001,0.0,0.0,0.003836926430601613,-0.4721943782994843,0.23375084456058598,-0.011942732087365975,-0.04908666235298543,0.03501815450513335,0.10938655194821693,0.7522537132404351
8.189999999999998,0.8190000000000001,0.0,0.0,0.0034689104543624205,-0.4738270190200166,0.23494881303997595,-0.010687377106830414,-0.05141406348212916,0.03875104688694348,0.1125529781308847,0.7450916599187031
8.222499999999997,0.82225,0.0,0.0,0.0031433245396758473,-0.4755381433465256,0.23627266713487663,-0.009332685097429107,-0.05391203829305791,0.04276088136599703,0.11560981010052919,0.7387331076025684
8.254999999999997,0.8255000000000001,0.0,0.0,0.0028632823119052924,-0.4773328413069425,0.23773096988538706,-0.00788615308776956,-0.05655189555190187,0.04701952234533073,0.11848357041679819,0.7332315715708513
8.287499999999998,0.8287500000000001,0.0,0.0,0.0026316117623741454,-0.47921519772008686,0.23933125352716866,-0.0063578546053169645,-0.05930057199897815,0.051491732233524726,0.1211028795198233,0.7286332561324569
8.319999999999997,0.8320000000000001,0.0,0.0,0.002450772862905234,-0.48118816163542877,0.24107979655047435,-0.004760335403290589,-0.06212138203393055,0.0561357156890366,0.12340259078661646,0.7249757117642872
8.352499999999996,0.83525,0.0,0.0,0.0023227806643111976,-0.4832534439065008,0.24298142427047797,-0.0031083798121461937,-0.06497499375721077,0.060904020644880624,0.12532781756477207,0.7222866710977556
8.384999999999994,0.8385,0.0,0.0,0.002249138066822462,-0.4854114495885168,0.24503934417699297,-0.0014186506532758245,-0.0678205867301612,0.06574477059364582,0.12683745995640097,0.7205831315448448
8.417499999999995,0.8417500000000001,0.0,0.0,0.002230782164677453,-0.48766125006079797,0.2472550259768012,0.00029078259309534764,-0.07061712662845052,0.07060317048960138,0.12790686328803066,0.7198707417026915
8.449999999999996,0.8450000000000001,0.0,0.0,0.0022680474040922003,-0.4900005974130531,0.24962813388929314,0.0020010014971101626,-0.07332467747921435,0.07542320013540643,0.12852932087952199,0.7201435320920117
8.482499999999995,0.8482500000000001,0.0,0.0,0.002360647800150553,-0.4924259809314737,0.2521565155985629,0.003692847493607358,-0.07590566597545824,0.08014938854758986,0.12871626117073587,0.7213840097150688
8.514999999999993,0.8515,0.0,0.0,0.0025076792320114566,-0.4949327227705024,0.2548362486253675,0.005347541820828451,-0.0783260157472783,0.08472855391618257,0.1284961131124575,0.7235636125562465
8.547499999999994,0.8547500000000001,0.0,0.0,0.0027076415126176343,-0.49751510740936994,0.2576617411639605,0.006947275912561805,-0.08055608209151667,0.08911139787342023,0.12791199741838258,0.7266434970887623
8.579999999999995,0.8580000000000001,0.0,0.0,0.0029584786585075715,-0.5001665375415203,0.2606258810471778,0.008475735440578508,-0.08257133757387235,0.09325385910113985,0.12701851842441578,0.7305756116499571
8.612499999999994,0.8612500000000001,0.0,0.0,0.003257634705411981,-0.5028797078185374,0.2637202238143869,0.00991852889069423,-0.08435278301225362,0.09711815702576397,0.12587801199317625,0.735303993284224
8.644999999999992,0.8645,0.0,0.0,0.003602121629824824,-0.5056467874462202,0.26693520910126967,0.011263501735906133,-0.08588708305206814,0.1006734872985015,0.12455662991248091,0.7407662166088267
8.677499999999991,0.86775,0.0,0.0,0.003988595501039857,-0.5084596029735173,0.2702603938430073,0.012500928347294046,-0.08716644755630255,0.10389636234183183,0.12312061305212252,0.7468949207776424
8.709999999999992,0.8710000000000001,0.0,0.0,0.004413436905958364,-0.5113098135953799,0.273684691035069,0.01362358422897327,-0.08818829692828795,0.10677061837499996,0.12163303622202983,0.7536193441639478
8.742499999999993,0.8742500000000001,0.0,0.0,0.0048728319192672155,-0.5141890727182612,0.2771966038652867,0.014626709787887677,-0.08895476001177924,0.1092871321041003,0.12015121466564638,0.7608668047486878
8.774999999999991,0.8775000000000001,0.0,0.0,0.00536285036238628,-0.517089171200871,0.2807844466832868,0.015507882951473394,-0.08947205729460055,0.11144330424439089,0.11872486359207768,0.7685640758046687
8.80749999999999,0.88075,0.0,0.0,0.005879518719439546,-0.5200021593852256,0.2844365462515339,0.016266821329531528,-0.08974982063356299,0.11324237320549022,0.11739501319540191,0.7766386196568051
8.839999999999991,0.8840000000000001,0.0,0.0,0.0064188857716853875,-0.5229204466144387,0.2881414187867762,0.016905135501406033,-0.08980039503911189,0.11469262165780447,0.11619361211187251,0.7850196555934617
8.872499999999992,0.8872500000000001,0.0,0.0,0.006977079699640472,-0.5258368776968829,0.29188792025741006,0.017426053894197817,-0.08963804888948489,0.11580653299434623,0.11514380947811774,0.7936390488979503
